[Clicked] Open TCLE Button was clicked.
[EmojiGridHandler] Open EmojiGrid Box.
[Dialogue] Start Talking.
[Request] Requesting to CutOnion.
[Request] Is Assistant Idle? True
== [Assistant] New Idleness state: False
[Assistant] % to Sleep: 0,1
[Assistant] @getAssistantModel Ana;4;10;Good;
[Assistant] Will the Assistant Help? True
== [Assistant] New Idleness state: False
== [Assistant] Starting Operation: CutOnion
== [Assistant] Starting Reaction.
[Path] Element found in Middle table. 
[Path] Next step: 1
Can not play a disabled audio source
[PathForActions] The Moving Has Completed. Distance to target: 0,9984909
[Path] Arrived at my target location.
[Path] Next step: 2
[Path] Getting element from the Purple Countertop.
[Path] Next step: 3
[Path] Going to slicing table.
[Path] Going to slicing table.
[PathForActions] The Moving Has Completed. Distance to target: 0,9815899
[Path] Arrived at my target location.
[Path] Next step: 4
[Path] Slicing food.
[Player] Player trying to pick up something.
empty hands, try to pick.
== [Assistant] Closed Dialogue Box.
== [Assistant] Closed Dialogue Box.
[Player] Player trying to pick up something.
[Player] Chef interacting with element in the Middle Countertop: True
[Player] Chef is holding the element? True
[Player] Chef dropped some element on table.
[Player] Player trying to pick up something.
[Player] Chef interacting with element in the Middle Countertop: True
[Player] Chef is holding the element? False
[PlayerController] Requesting help in countertop middle: (0.08, 0.00, -0.88)
[Dialogue] Start Talking.
[Request] Requesting to CutOnion.
[Request] Is Assistant Idle? False
== [Assistant] I am busy!!
== [Assistant] Starting Reaction.
[Player] Player trying to pick up something.
[Player] Chef interacting with element in the Middle Countertop: True
[Player] Chef is holding the element? False
[PlayerController] Requesting help in countertop middle: (0.08, 0.00, -0.88)
[Dialogue] Start Talking.
[Request] Requesting to CutOnion.
[Request] Is Assistant Idle? False
== [Assistant] I am busy!!
== [Assistant] Starting Reaction.
Can not play a disabled audio source
[Path] Next step: 5
[Path] Get sliced food.
[Path] Next step: 6
[Path] Going to a empty output table.
[Path] Going to a empty output table.
[PathForActions] The Moving Has Completed. Distance to target: 0,9929249
[Path] Arrived at my target location.
[Path] Next step: 7
[Path] Put sliced food over the table.
[Path] Next step: 8
[Path] Action was completed. (setIsCompleted called)
[Path] Action was completed. (setIsCompleted called)
[Request] Sending operation to DatabaseToCsv.
[Request] Operation Realized: : {
    "_timestampStart": 77,
    "_timestampEnd": 69,
    "_faceShown": 1,
    "_actionRealized": 0
}
== [Assistant] New Idleness state: True
[Player] Player trying to pick up something.
empty hands, try to pick.
== [Assistant] Closed Dialogue Box.
== [Assistant] Closed Dialogue Box.
[Player] Player trying to pick up something.
[Player] Player trying to pick up something.
empty hands, try to pick.
[Player] Player trying to pick up something.
[CookingPot] Only accepts: Tomato
[Player] Player trying to pick up something.
[CookingPot] Only accepts: Tomato
[Player] Player trying to pick up something.
[Player] Player trying to pick up something.
empty hands, try to pick.
Was tried to pick a CookingPot.
[Player] Player trying to pick up something.
empty hands, try to pick.
[Player] Player trying to pick up something.
[Player] Player trying to pick up something.
[Player] Chef interacting with element in the Middle Countertop: True
[Player] Chef is holding the element? False
[PlayerController] Requesting help in countertop middle: (-0.22, 0.00, -1.16)
[Dialogue] Start Talking.
[Request] Requesting to CutOnion.
[Request] Is Assistant Idle? True
== [Assistant] New Idleness state: False
[Assistant] % to Sleep: 0,1
[Assistant] @getAssistantModel Ana;4;10;Good;
[Assistant] Will the Assistant Help? True
== [Assistant] New Idleness state: False
== [Assistant] Starting Operation: CutOnion
== [Assistant] Starting Reaction.
[Path] Element found in Middle table. 
[Path] Next step: 1
[PathForActions] The Moving Has Completed. Distance to target: 0,9854974
[Path] Arrived at my target location.
[Path] Next step: 2
[Path] Getting element from the Purple Countertop.
[Path] Next step: 3
[Path] Going to slicing table.
[Path] Going to slicing table.
Can not play a disabled audio source
[PathForActions] The Moving Has Completed. Distance to target: 0,9826253
[Path] Arrived at my target location.
[Path] Next step: 4
[Path] Slicing food.
== [Assistant] Closed Dialogue Box.
[Player] Player trying to pick up something.
empty hands, try to pick.
[Path] Next step: 5
[Path] Get sliced food.
[Path] Next step: 6
[Path] Going to a empty output table.
[Path] Going to a empty output table.
[Player] Player trying to pick up something.
[Player] Chef interacting with element in the Middle Countertop: True
[Player] Chef is holding the element? True
[Player] Chef dropped some element on table.
[PathForActions] The Moving Has Completed. Distance to target: 0,9777328
[Path] Arrived at my target location.
[Path] Next step: 7
[Path] Put sliced food over the table.
[Path] Next step: 8
[Path] Action was completed. (setIsCompleted called)
[Path] Action was completed. (setIsCompleted called)
[Request] Sending operation to DatabaseToCsv.
[Request] Operation Realized: : {
    "_timestampStart": 57,
    "_timestampEnd": 49,
    "_faceShown": 1,
    "_actionRealized": 0
}
== [Assistant] New Idleness state: True
[Player] Player trying to pick up something.
[Player] Chef interacting with element in the Middle Countertop: True
[Player] Chef is holding the element? False
[PlayerController] Requesting help in countertop middle: (-0.02, 0.00, -0.88)
[Dialogue] Start Talking.
[Request] Requesting to CutOnion.
[Request] Is Assistant Idle? True
== [Assistant] New Idleness state: False
[Assistant] % to Sleep: 0,1
[Assistant] @getAssistantModel Ana;4;10;Good;
[Assistant] Will the Assistant Help? True
== [Assistant] New Idleness state: False
== [Assistant] Starting Operation: CutOnion
== [Assistant] Starting Reaction.
[Path] Element found in Middle table. 
[Path] Next step: 1
[Player] Player trying to pick up something.
[Player] Chef interacting with element in the Middle Countertop: True
[Player] Chef is holding the element? False
[PlayerController] Requesting help in countertop middle: (-0.02, 0.00, -0.88)
[Dialogue] Start Talking.
[Request] Requesting to CutOnion.
[Request] Is Assistant Idle? False
== [Assistant] I am busy!!
== [Assistant] Starting Reaction.
[PathForActions] The Moving Has Completed. Distance to target: 0,9866967
[Path] Arrived at my target location.
[Path] Next step: 2
[Path] Getting element from the Purple Countertop.
[Path] Next step: 3
[Path] Going to slicing table.
[Path] Going to slicing table.
Can not play a disabled audio source
[PathForActions] The Moving Has Completed. Distance to target: 0,9781918
[Player] Player trying to pick up something.
empty hands, try to pick.
[Path] Arrived at my target location.
[Path] Next step: 4
[Path] Slicing food.
== [Assistant] Closed Dialogue Box.
[Player] Player trying to pick up something.
== [Assistant] Closed Dialogue Box.
[Player] Player trying to pick up something.
empty hands, try to pick.
[Path] Next step: 5
[Path] Get sliced food.
[Path] Next step: 6
[Path] Going to a empty output table.
[Path] Going to a empty output table.
[PathForActions] The Moving Has Completed. Distance to target: 0,9990955
[Path] Arrived at my target location.
[Path] Next step: 7
[Path] Put sliced food over the table.
[Path] Next step: 8
[Path] Action was completed. (setIsCompleted called)
[Path] Action was completed. (setIsCompleted called)
[Request] Sending operation to DatabaseToCsv.
[Request] Operation Realized: : {
    "_timestampStart": 48,
    "_timestampEnd": 40,
    "_faceShown": 1,
    "_actionRealized": 0
}
== [Assistant] New Idleness state: True
[Player] Player trying to pick up something.
[Player] Chef interacting with element in the Middle Countertop: True
[Player] Chef is holding the element? True
[Player] Chef dropped some element on table.
[Player] Player trying to pick up something.
[Player] Chef interacting with element in the Middle Countertop: True
[Player] Chef is holding the element? False
[PlayerController] Requesting help in countertop middle: (-0.01, 0.00, -0.88)
[Dialogue] Start Talking.
[Request] Requesting to CutOnion.
[Request] Is Assistant Idle? True
== [Assistant] New Idleness state: False
[Assistant] % to Sleep: 0,1
[Assistant] @getAssistantModel Ana;4;10;Good;
[Assistant] Will the Assistant Help? True
== [Assistant] New Idleness state: False
== [Assistant] Starting Operation: CutOnion
== [Assistant] Starting Reaction.
[Path] Element found in Middle table. 
[Path] Next step: 1
[PathForActions] The Moving Has Completed. Distance to target: 0,9939116
[Path] Arrived at my target location.
[Path] Next step: 2
[Path] Getting element from the Purple Countertop.
[Path] Next step: 3
[Path] Going to slicing table.
[Path] Going to slicing table.
Can not play a disabled audio source
[PathForActions] The Moving Has Completed. Distance to target: 0,994754
[Player] Player trying to pick up something.
empty hands, try to pick.
[Path] Arrived at my target location.
[Path] Next step: 4
[Path] Slicing food.
[Player] Player trying to pick up something.
== [Assistant] Closed Dialogue Box.
[Player] Player trying to pick up something.
empty hands, try to pick.
[Player] Player trying to pick up something.
[Player] Player trying to pick up something.
[Path] Next step: 5
[Path] Get sliced food.
[Path] Next step: 6
[Path] Going to a empty output table.
[Path] Going to a empty output table.
[Player] Player trying to pick up something.
[Player] Chef interacting with element in the Middle Countertop: True
[Player] Chef is holding the element? True
[Player] Chef dropped some element on table.
[PathForActions] The Moving Has Completed. Distance to target: 0,9901512
[Player] Player trying to pick up something.
[Player] Chef interacting with element in the Middle Countertop: True
[Player] Chef is holding the element? False
[PlayerController] Requesting help in countertop middle: (-5.08, 0.00, -0.88)
[Dialogue] Start Talking.
[Request] Requesting to DeliverOrder.
[Request] Is Assistant Idle? False
== [Assistant] I am busy!!
== [Assistant] Starting Reaction.
[Path] Arrived at my target location.
[Path] Next step: 7
[Path] Put sliced food over the table.
[Path] Next step: 8
[Path] Action was completed. (setIsCompleted called)
[Path] Action was completed. (setIsCompleted called)
[Request] Sending operation to DatabaseToCsv.
[Request] Operation Realized: : {
    "_timestampStart": 39,
    "_timestampEnd": 30,
    "_faceShown": 1,
    "_actionRealized": 0
}
== [Assistant] New Idleness state: True
[Player] Player trying to pick up something.
[Player] Chef interacting with element in the Middle Countertop: True
[Player] Chef is holding the element? False
[PlayerController] Requesting help in countertop middle: (-5.08, 0.00, -0.88)
[Dialogue] Start Talking.
[Request] Requesting to DeliverOrder.
[Request] Is Assistant Idle? True
== [Assistant] New Idleness state: False
[Assistant] % to Sleep: 0,1
[Assistant] @getAssistantModel Ana;4;10;Good;
[Assistant] Will the Assistant Help? False
== [Assistant] I'm Bored.
== [Assistant] Starting Reaction.
[Request] Sending operation to DatabaseToCsv.
[Request] Operation Realized: : {
    "_timestampStart": 30,
    "_timestampEnd": 30,
    "_faceShown": 1,
    "_actionRealized": 2
}
== [Assistant] New Idleness state: True
Can not play a disabled audio source
[Player] Player trying to pick up something.
[Player] Chef interacting with element in the Middle Countertop: True
[Player] Chef is holding the element? False
[PlayerController] Requesting help in countertop middle: (-4.60, 0.00, -0.88)
[Dialogue] Start Talking.
[Request] Requesting to DeliverOrder.
[Request] Is Assistant Idle? True
== [Assistant] New Idleness state: False
[Assistant] % to Sleep: 0,1
[Assistant] @getAssistantModel Ana;4;10;Good;
[Assistant] Will the Assistant Help? True
== [Assistant] New Idleness state: False
== [Assistant] Starting Operation: DeliverOrder
== [Assistant] Starting Reaction.
[Path] Element found in Middle table. 
[Path] Next step: 1
== [Assistant] Closed Dialogue Box.
== [Assistant] Closed Dialogue Box.
[PathForActions] The Moving Has Completed. Distance to target: 0,9893638
[Path] Arrived at my target location.
[Path] Next step: 2
[Path] Getting element from the Purple Countertop.
[Path] Next step: 3
[Path] Going To deliver food on Countertop.
[Path] Going To deliver food on Countertop.
[PathForActions] The Moving Has Completed. Distance to target: 0,9939165
[Path] Arrived at my target location.
[Path] Next step: 4
[Path] Put sliced food over the table.
[DatabaseToCsv] HandleOrderDelivered > Current Score: 24
[DatabaseToCsv] HandleOrderDelivered > Ana;4;10;2;Good;
[Path] Next step: 5
[Path] Action was completed. (setIsCompleted called)
[Path] Action was completed. (setIsCompleted called)
[Request] Sending operation to DatabaseToCsv.
[Request] Operation Realized: : {
    "_timestampStart": 28,
    "_timestampEnd": 26,
    "_faceShown": 1,
    "_actionRealized": 2
}
== [Assistant] New Idleness state: True
[Player] Player trying to pick up something.
empty hands, try to pick.
== [Assistant] Closed Dialogue Box.
[Player] Player trying to pick up something.
[Player] Player trying to pick up something.
empty hands, try to pick.
[Player] Player trying to pick up something.
[Player] Chef interacting with element in the Middle Countertop: True
[Player] Chef is holding the element? True
[Player] Chef dropped some element on table.
[Player] Player trying to pick up something.
[Player] Chef interacting with element in the Middle Countertop: True
[Player] Chef is holding the element? False
[PlayerController] Requesting help in countertop middle: (-1.70, 0.00, -0.88)
[Dialogue] Start Talking.
[Request] Requesting to CutOnion.
[Request] Is Assistant Idle? True
== [Assistant] New Idleness state: False
[Assistant] % to Sleep: 0,1
[Assistant] @getAssistantModel Ana;4;10;Good;
[Assistant] Will the Assistant Help? True
== [Assistant] New Idleness state: False
== [Assistant] Starting Operation: CutOnion
== [Assistant] Starting Reaction.
[Path] Element found in Middle table. 
[Path] Next step: 1
[PathForActions] The Moving Has Completed. Distance to target: 0,9746327
Can not play a disabled audio source
[Player] Player trying to pick up something.
empty hands, try to pick.
[Path] Arrived at my target location.
[Path] Next step: 2
[Path] Getting element from the Purple Countertop.
[Path] Next step: 3
[Path] Going to slicing table.
[Path] Going to slicing table.
[PathForActions] The Moving Has Completed. Distance to target: 0,999201
[Path] Arrived at my target location.
[Path] Next step: 4
[Path] Slicing food.
== [Assistant] Closed Dialogue Box.
[Player] Player trying to pick up something.
[Path] Next step: 5
[Path] Get sliced food.
[Path] Next step: 6
[Path] Going to a empty output table.
[Path] Going to a empty output table.
[Player] Player trying to pick up something.
empty hands, try to pick.
[PathForActions] The Moving Has Completed. Distance to target: 0,9808682
[Path] Arrived at my target location.
[Path] Next step: 7
[Path] Put sliced food over the table.
[Path] Next step: 8
[Path] Action was completed. (setIsCompleted called)
[Path] Action was completed. (setIsCompleted called)
[Request] Sending operation to DatabaseToCsv.
[Request] Operation Realized: : {
    "_timestampStart": 19,
    "_timestampEnd": 10,
    "_faceShown": 1,
    "_actionRealized": 0
}
== [Assistant] New Idleness state: True
[Player] Player trying to pick up something.
[Player] Player trying to pick up something.
[Player] Chef interacting with element in the Middle Countertop: True
[Player] Chef is holding the element? True
[Player] Chef dropped some element on table.
[Player] Player trying to pick up something.
[Player] Chef interacting with element in the Middle Countertop: True
[Player] Chef is holding the element? False
[PlayerController] Requesting help in countertop middle: (-3.95, 0.00, -0.88)
[Dialogue] Start Talking.
[Request] Requesting to DeliverOrder.
[Request] Is Assistant Idle? True
== [Assistant] New Idleness state: False
[Assistant] % to Sleep: 0,1
[Assistant] @getAssistantModel Ana;4;10;Good;
[Assistant] Will the Assistant Help? True
== [Assistant] New Idleness state: False
== [Assistant] Starting Operation: DeliverOrder
== [Assistant] Starting Reaction.
[Path] Element found in Middle table. 
[Path] Next step: 1
Can not play a disabled audio source
[PathForActions] The Moving Has Completed. Distance to target: 0,9874154
[Path] Arrived at my target location.
[Path] Next step: 2
[Path] Getting element from the Purple Countertop.
[Path] Next step: 3
[Path] Going To deliver food on Countertop.
[Path] Going To deliver food on Countertop.
[PathForActions] The Moving Has Completed. Distance to target: 0,9914604
[Path] Arrived at my target location.
[Path] Next step: 4
[Path] Put sliced food over the table.
[DatabaseToCsv] HandleOrderDelivered > Current Score: 44
[DatabaseToCsv] HandleOrderDelivered > Ana;4;10;2;Good;
[Path] Next step: 5
[Path] Action was completed. (setIsCompleted called)
[Path] Action was completed. (setIsCompleted called)
[Request] Sending operation to DatabaseToCsv.
[Request] Operation Realized: : {
    "_timestampStart": 6,
    "_timestampEnd": 4,
    "_faceShown": 1,
    "_actionRealized": 2
}
== [Assistant] New Idleness state: True
== [Assistant] Closed Dialogue Box.
[Clicked] Go Feedback Difficult Menu.
[OrderManager] StopAndClear
[Clicked] Open Feedback Menu.
[LevelManager] UpToNextLevel.
[LevelData] Setting the Last Score in the phase:Treino
[EmojiGridHandler] Open EmojiGrid Box.
[Clicked] Open Sam Button was clicked.
[SamHandler] Open SAM Painel.
[DatabaseToCsv] Valence ->>>> (966,3269)
[DatabaseToCsv] Valence ->>>> (966,3269)
[DatabaseToCsv] Valence ->>>> (966,3269)
[DatabaseToCsv] Valence ->>>> (966,3269)
[DatabaseToCsv] Valence ->>>> (969,4903)
[DatabaseToCsv] Valence ->>>> (969,4903)
[DatabaseToCsv] Valence ->>>> (972,6537)
[DatabaseToCsv] Valence ->>>> (975,8172)
[DatabaseToCsv] Valence ->>>> (978,9807)
[DatabaseToCsv] Valence ->>>> (983,7258)
[DatabaseToCsv] Valence ->>>> (993,2162)
[DatabaseToCsv] Valence ->>>> (1001,125)
[DatabaseToCsv] Valence ->>>> (1013,779)
[DatabaseToCsv] Valence ->>>> (1021,687)
[DatabaseToCsv] Valence ->>>> (1028,014)
[DatabaseToCsv] Valence ->>>> (1032,759)
[DatabaseToCsv] Valence ->>>> (1037,504)
[DatabaseToCsv] Valence ->>>> (1043,831)
[DatabaseToCsv] Valence ->>>> (1048,576)
[DatabaseToCsv] Valence ->>>> (1051,74)
[DatabaseToCsv] Valence ->>>> (1053,322)
[DatabaseToCsv] Valence ->>>> (1058,067)
[DatabaseToCsv] Valence ->>>> (1061,23)
[DatabaseToCsv] Valence ->>>> (1064,394)
[DatabaseToCsv] Valence ->>>> (1069,139)
[DatabaseToCsv] Valence ->>>> (1070,721)
[DatabaseToCsv] Valence ->>>> (1075,466)
[DatabaseToCsv] Valence ->>>> (1077,047)
[DatabaseToCsv] Valence ->>>> (1077,047)
[DatabaseToCsv] Valence ->>>> (1077,047)
[DatabaseToCsv] Valence ->>>> (1078,629)
[DatabaseToCsv] Valence ->>>> (1081,793)
[DatabaseToCsv] Valence ->>>> (1083,374)
[DatabaseToCsv] Valence ->>>> (1089,701)
[DatabaseToCsv] Valence ->>>> (1092,865)
[DatabaseToCsv] Valence ->>>> (1099,192)
[DatabaseToCsv] Valence ->>>> (1102,355)
[DatabaseToCsv] Valence ->>>> (1102,355)
[DatabaseToCsv] Valence ->>>> (1105,518)
[DatabaseToCsv] Valence ->>>> (1108,682)
[DatabaseToCsv] Valence ->>>> (1116,59)
[DatabaseToCsv] Valence ->>>> (1121,336)
[DatabaseToCsv] Valence ->>>> (1127,663)
[DatabaseToCsv] Valence ->>>> (1127,663)
[DatabaseToCsv] Valence ->>>> (1132,408)
[DatabaseToCsv] Valence ->>>> (1133,989)
[DatabaseToCsv] Valence ->>>> (1133,989)
[DatabaseToCsv] Valence ->>>> (1135,571)
[DatabaseToCsv] Valence ->>>> (1137,153)
[DatabaseToCsv] Valence ->>>> (1137,153)
[DatabaseToCsv] Valence ->>>> (1137,153)
[DatabaseToCsv] Valence ->>>> (1137,153)
[DatabaseToCsv] Valence ->>>> (1137,153)
[DatabaseToCsv] Valence ->>>> (1137,153)
[DatabaseToCsv] Valence ->>>> (1137,153)
[DatabaseToCsv] Valence ->>>> (1137,153)
[DatabaseToCsv] Valence ->>>> (1137,153)
[DatabaseToCsv] Valence ->>>> (1137,153)
[DatabaseToCsv] Valence ->>>> (1137,153)
[DatabaseToCsv] Valence ->>>> (1137,153)
[DatabaseToCsv] Valence ->>>> (1137,153)
[DatabaseToCsv] Valence ->>>> (1137,153)
[DatabaseToCsv] Valence ->>>> (1137,153)
[DatabaseToCsv] Valence ->>>> (1137,153)
[DatabaseToCsv] Valence ->>>> (1140,316)
[DatabaseToCsv] Valence ->>>> (1140,316)
[DatabaseToCsv] Valence ->>>> (1140,316)
[DatabaseToCsv] Valence ->>>> (1140,316)
[DatabaseToCsv] Valence ->>>> (1140,316)
[DatabaseToCsv] Valence ->>>> (1140,316)
[DatabaseToCsv] Valence ->>>> (1140,316)
[DatabaseToCsv] Valence ->>>> (1140,316)
[DatabaseToCsv] Valence ->>>> (1140,316)
[DatabaseToCsv] Valence ->>>> (1140,316)
[DatabaseToCsv] Valence ->>>> (1140,316)
[DatabaseToCsv] Valence ->>>> (1140,316)
[DatabaseToCsv] Valence ->>>> (1140,316)
[DatabaseToCsv] Valence ->>>> (1140,316)
[DatabaseToCsv] Valence ->>>> (1140,316)
[DatabaseToCsv] Valence ->>>> (1140,316)
[DatabaseToCsv] Valence ->>>> (1140,316)
[DatabaseToCsv] Valence ->>>> (1140,316)
[DatabaseToCsv] Valence ->>>> (1140,316)
[DatabaseToCsv] Valence ->>>> (1140,316)
[DatabaseToCsv] Valence ->>>> (1140,316)
[DatabaseToCsv] Valence ->>>> (1140,316)
[DatabaseToCsv] Valence ->>>> (1140,316)
[DatabaseToCsv] Valence ->>>> (1140,316)
[DatabaseToCsv] Valence ->>>> (1140,316)
[DatabaseToCsv] Valence ->>>> (1140,316)
[DatabaseToCsv] Valence ->>>> (1140,316)
[DatabaseToCsv] Valence ->>>> (1140,316)
[DatabaseToCsv] Valence ->>>> (1140,316)
[DatabaseToCsv] Valence ->>>> (1140,316)
[DatabaseToCsv] Valence ->>>> (1140,316)
[DatabaseToCsv] Valence ->>>> (1140,316)
[DatabaseToCsv] Valence ->>>> (1140,316)
[DatabaseToCsv] Valence ->>>> (1140,316)
[DatabaseToCsv] Valence ->>>> (1140,316)
[DatabaseToCsv] Valence ->>>> (1140,316)
[DatabaseToCsv] Valence ->>>> (1140,316)
[DatabaseToCsv] Valence ->>>> (1140,316)
[DatabaseToCsv] Valence ->>>> (1140,316)
[DatabaseToCsv] Valence ->>>> (1140,316)
[DatabaseToCsv] Valence ->>>> (1140,316)
[DatabaseToCsv] Valence ->>>> (1140,316)
[DatabaseToCsv] Valence ->>>> (1140,316)
[DatabaseToCsv] Valence ->>>> (1140,316)
[DatabaseToCsv] Valence ->>>> (1140,316)
[DatabaseToCsv] Valence ->>>> (1140,316)
[DatabaseToCsv] Valence ->>>> (1140,316)
[DatabaseToCsv] Valence ->>>> (1140,316)
[DatabaseToCsv] Valence ->>>> (1140,316)
[DatabaseToCsv] Valence ->>>> (1140,316)
[DatabaseToCsv] Valence ->>>> (1140,316)
[DatabaseToCsv] Valence ->>>> (1141,898)
[DatabaseToCsv] Valence ->>>> (1141,898)
[DatabaseToCsv] Valence ->>>> (1141,898)
[DatabaseToCsv] Valence ->>>> (1141,898)
[DatabaseToCsv] Valence ->>>> (1141,898)
[DatabaseToCsv] Valence ->>>> (1141,898)
[DatabaseToCsv] Valence ->>>> (1143,48)
[DatabaseToCsv] Valence ->>>> (1143,48)
[DatabaseToCsv] Valence ->>>> (1143,48)
[DatabaseToCsv] Valence ->>>> (1143,48)
[DatabaseToCsv] Valence ->>>> (1143,48)
[DatabaseToCsv] Valence ->>>> (1143,48)
[DatabaseToCsv] Valence ->>>> (1143,48)
[DatabaseToCsv] Valence ->>>> (1143,48)
[DatabaseToCsv] Valence ->>>> (1143,48)
[DatabaseToCsv] Valence ->>>> (1143,48)
[DatabaseToCsv] Valence ->>>> (1143,48)
[DatabaseToCsv] Valence ->>>> (1143,48)
[DatabaseToCsv] Valence ->>>> (1143,48)
[DatabaseToCsv] Valence ->>>> (1143,48)
[DatabaseToCsv] Valence ->>>> (1143,48)
[DatabaseToCsv] Valence ->>>> (1143,48)
[DatabaseToCsv] Valence ->>>> (1143,48)
[DatabaseToCsv] Valence ->>>> (1143,48)
[DatabaseToCsv] Valence ->>>> (1143,48)
[DatabaseToCsv] Valence ->>>> (1143,48)
[DatabaseToCsv] Valence ->>>> (1143,48)
[DatabaseToCsv] Valence ->>>> (1143,48)
[DatabaseToCsv] Valence ->>>> (1143,48)
[DatabaseToCsv] Valence ->>>> (1143,48)
[DatabaseToCsv] Valence ->>>> (1145,062)
[DatabaseToCsv] Valence ->>>> (1146,643)
[DatabaseToCsv] Valence ->>>> (1149,807)
[DatabaseToCsv] Valence ->>>> (1149,807)
[DatabaseToCsv] Valence ->>>> (1152,97)
[DatabaseToCsv] Valence ->>>> (1152,97)
[DatabaseToCsv] Valence ->>>> (1156,134)
[DatabaseToCsv] Valence ->>>> (1156,134)
[DatabaseToCsv] Valence ->>>> (1157,715)
[DatabaseToCsv] Valence ->>>> (1157,715)
[DatabaseToCsv] Valence ->>>> (1159,297)
[DatabaseToCsv] Valence ->>>> (1159,297)
[DatabaseToCsv] Valence ->>>> (1159,297)
[DatabaseToCsv] Valence ->>>> (1159,297)
[DatabaseToCsv] Valence ->>>> (1160,879)
[DatabaseToCsv] Valence ->>>> (1162,46)
[DatabaseToCsv] Valence ->>>> (1162,46)
[DatabaseToCsv] Valence ->>>> (1162,46)
[DatabaseToCsv] Valence ->>>> (1162,46)
[DatabaseToCsv] Valence ->>>> (1162,46)
[DatabaseToCsv] Valence ->>>> (1165,624)
[DatabaseToCsv] Valence ->>>> (1165,624)
[DatabaseToCsv] Valence ->>>> (1165,624)
[DatabaseToCsv] Valence ->>>> (1165,624)
[DatabaseToCsv] Valence ->>>> (1165,624)
[DatabaseToCsv] Valence ->>>> (1165,624)
[DatabaseToCsv] Valence ->>>> (1165,624)
[DatabaseToCsv] Valence ->>>> (1165,624)
[DatabaseToCsv] Valence ->>>> (1165,624)
[DatabaseToCsv] Valence ->>>> (1165,624)
[DatabaseToCsv] Valence ->>>> (1165,624)
[DatabaseToCsv] Valence ->>>> (1165,624)
[DatabaseToCsv] Valence ->>>> (1165,624)
[DatabaseToCsv] Valence ->>>> (1165,624)
[DatabaseToCsv] Valence ->>>> (1165,624)
[DatabaseToCsv] Valence ->>>> (1165,624)
[DatabaseToCsv] Valence ->>>> (1165,624)
[DatabaseToCsv] Valence ->>>> (1165,624)
[DatabaseToCsv] Valence ->>>> (1165,624)
[DatabaseToCsv] Valence ->>>> (1165,624)
[DatabaseToCsv] Valence ->>>> (1165,624)
[DatabaseToCsv] Valence ->>>> (1165,624)
[DatabaseToCsv] Valence ->>>> (1165,624)
[DatabaseToCsv] Valence ->>>> (1165,624)
[DatabaseToCsv] Valence ->>>> (1165,624)
[DatabaseToCsv] Valence ->>>> (1165,624)
[DatabaseToCsv] Valence ->>>> (1165,624)
[DatabaseToCsv] Valence ->>>> (1165,624)
[DatabaseToCsv] Valence ->>>> (1165,624)
[DatabaseToCsv] Valence ->>>> (1165,624)
[DatabaseToCsv] Valence ->>>> (1165,624)
[DatabaseToCsv] Valence ->>>> (1165,624)
[DatabaseToCsv] Valence ->>>> (1165,624)
[DatabaseToCsv] Valence ->>>> (1165,624)
[DatabaseToCsv] Valence ->>>> (1165,624)
[DatabaseToCsv] Arousal ->>>> (950,5096): 5
[DatabaseToCsv] Arousal ->>>> (950,5096): 5
[DatabaseToCsv] Arousal ->>>> (950,5096): 5
[DatabaseToCsv] Arousal ->>>> (950,5096): 5
[DatabaseToCsv] Arousal ->>>> (950,5096): 5
[DatabaseToCsv] Arousal ->>>> (950,5096): 5
[DatabaseToCsv] Arousal ->>>> (950,5096): 5
[DatabaseToCsv] Arousal ->>>> (950,5096): 5
[DatabaseToCsv] Arousal ->>>> (950,5096): 5
[DatabaseToCsv] Arousal ->>>> (950,5096): 5
[DatabaseToCsv] Arousal ->>>> (950,5096): 5
[DatabaseToCsv] Arousal ->>>> (950,5096): 5
[DatabaseToCsv] Arousal ->>>> (950,5096): 5
[DatabaseToCsv] Arousal ->>>> (950,5096): 5
[DatabaseToCsv] Arousal ->>>> (950,5096): 5
[DatabaseToCsv] Arousal ->>>> (950,5096): 5
[DatabaseToCsv] Arousal ->>>> (950,5096): 5
[DatabaseToCsv] Arousal ->>>> (950,5096): 5
[DatabaseToCsv] Arousal ->>>> (950,5096): 5
[DatabaseToCsv] Arousal ->>>> (950,5096): 5
[DatabaseToCsv] Arousal ->>>> (950,5096): 5
[DatabaseToCsv] Arousal ->>>> (953,6731): 5
[DatabaseToCsv] Arousal ->>>> (956,8365): 5
[DatabaseToCsv] Arousal ->>>> (960): 5
[DatabaseToCsv] Arousal ->>>> (963,1635): 5
[DatabaseToCsv] Arousal ->>>> (969,4903): 5
[DatabaseToCsv] Arousal ->>>> (972,6537): 5
[DatabaseToCsv] Arousal ->>>> (977,3989): 5
[DatabaseToCsv] Arousal ->>>> (982,1441): 5
[DatabaseToCsv] Arousal ->>>> (988,471): 5
[DatabaseToCsv] Arousal ->>>> (988,471): 5
[DatabaseToCsv] Arousal ->>>> (993,2162): 5
[DatabaseToCsv] Arousal ->>>> (994,7979): 5
[DatabaseToCsv] Arousal ->>>> (996,3796): 6
[DatabaseToCsv] Arousal ->>>> (997,9613): 6
[DatabaseToCsv] Arousal ->>>> (1001,125): 6
[DatabaseToCsv] Arousal ->>>> (1002,706): 6
[DatabaseToCsv] Arousal ->>>> (1004,288): 6
